Model,BooleanFeatures,GroupKeywords,BooleanConstraints,FeatureAttributes,GroupCardinality,NumericConstraints,FeatureCardinality,AggregateFunctions,TypeFeatures,StringConstraints,Imports
systems_software-Fiasco-Pett2023-2019-01-11_10-36-57,242,241,1338,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2019-11-05_15-47-28,242,241,1342,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2019-12-17_12-09-20,243,242,1344,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-03-31_11-32-10,244,243,1361,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-04-14_11-39-31,249,248,1390,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-05-19_11-29-13,248,247,1422,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-06-23_13-59-40,250,249,1466,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-10-13_11-46-16,250,249,1525,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-10-13_11-46-17,253,252,1540,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-10-20_12-35-53,253,252,1540,0,0,0,0,0,0,0,0
systems_software-Fiasco-Pett2023-2020-12-01_14-09-14,253,252,1542,0,0,0,0,0,0,0,0
systems_software-flexanet-Berger2013,1266,1265,3883,0,0,0,0,0,0,0,0
systems_software-flexanet-Knüppel2017,1278,1260,925,0,0,0,0,0,0,0,0
systems_software-FreeBSD-AlHajjaji2019-8.0.0,1397,1396,14295,0,0,0,0,0,0,0,0
systems_software-FreeBSD-Berger2013-icse11,1397,1396,62183,0,0,0,0,0,0,0,0
systems_software-Freetz-Berger2013,31013,31012,102705,0,0,0,0,0,0,0,0
systems_software-frv400-Berger2013,1239,1238,3096,0,0,0,0,0,0,0,0
systems_software-frv400-Knüppel2017,1251,1233,862,0,0,0,0,0,0,0,0
systems_software-gps4020-Berger2013,1214,1213,3743,0,0,0,0,0,0,0,0
systems_software-gps4020-Knüppel2017,1226,1208,876,0,0,0,0,0,0,0,0
systems_software-grg-Berger2013,1242,1241,3792,0,0,0,0,0,0,0,0
systems_software-grg-Knüppel2017,1254,1236,889,0,0,0,0,0,0,0,0
systems_software-h8300h_sim-Berger2013,1183,1182,3001,0,0,0,0,0,0,0,0
systems_software-h8300h_sim-Knüppel2017,1195,1177,828,0,0,0,0,0,0,0,0
systems_software-h8max-Berger2013,1203,1202,3072,0,0,0,0,0,0,0,0
systems_software-h8max-Knüppel2017,1215,1197,849,0,0,0,0,0,0,0,0
systems_software-h8s_sim-Berger2013,1184,1183,3003,0,0,0,0,0,0,0,0
systems_software-h8s_sim-Knüppel2017,1196,1178,828,0,0,0,0,0,0,0,0
systems_software-hs7729pci-Berger2013,1299,1298,49911,0,0,0,0,0,0,0,0
systems_software-hs7729pci-Knüppel2017,1312,1288,886,0,0,0,0,0,0,0,0
systems_software-innovator-Berger2013,1257,1256,50452,0,0,0,0,0,0,0,0
systems_software-innovator-Knüppel2017,1270,1247,886,0,0,0,0,0,0,0,0
systems_software-integrator_arm7-Berger2013,1260,1259,3939,0,0,0,0,0,0,0,0
systems_software-integrator_arm7-Knüppel2017,1272,1254,904,0,0,0,0,0,0,0,0
systems_software-integrator_arm9-Berger2013,1268,1267,50606,0,0,0,0,0,0,0,0
systems_software-integrator_arm9-Knüppel2017,1281,1258,907,0,0,0,0,0,0,0,0
systems_software-ipaq-Berger2013,1259,1258,3868,0,0,0,0,0,0,0,0
systems_software-ipaq-Knüppel2017,1271,1253,921,0,0,0,0,0,0,0,0
systems_software-iq80310-Berger2013,1259,1258,3821,0,0,0,0,0,0,0,0
systems_software-iq80310-Knüppel2017,1271,1253,897,0,0,0,0,0,0,0,0
systems_software-iq80321-Berger2013,1257,1256,3820,0,0,0,0,0,0,0,0
systems_software-iq80321-Knüppel2017,1269,1251,898,0,0,0,0,0,0,0,0
systems_software-ixdp425-Berger2013,1248,1247,3799,0,0,0,0,0,0,0,0
systems_software-ixdp425-Knüppel2017,1260,1242,886,0,0,0,0,0,0,0,0
systems_software-jmr3904-Berger2013,1200,1199,3035,0,0,0,0,0,0,0,0
systems_software-jmr3904-Knüppel2017,1212,1194,843,0,0,0,0,0,0,0,0
systems_software-jtst-Berger2013,1242,1241,3818,0,0,0,0,0,0,0,0
systems_software-jtst-Knüppel2017,1254,1236,891,0,0,0,0,0,0,0,0
systems_software-Linux-Berger2013-2.6.28.6-icse11,6889,6888,343944,0,0,0,0,0,0,0,0
systems_software-Linux-Berger2013-2.6.32-2var,60073,60072,268223,0,0,0,0,0,0,0,0
systems_software-Linux-Berger2013-2.6.33.3-2var,62483,62482,273799,0,0,0,0,0,0,0,0
systems_software-Linux-Knüppel2017-2.6.33.3,6467,6322,3545,0,0,0,0,0,0,0,0
systems_software-Linux-Oh2020-3.4.extract,80259,80258,388816,0,0,0,0,0,0,0,0
systems_software-lpcmt-Berger2013,1250,1249,3824,0,0,0,0,0,0,0,0
systems_software-lpcmt-Knüppel2017,1262,1244,882,0,0,0,0,0,0,0,0
systems_software-m5272c3-Berger2013,1324,1323,3297,0,0,0,0,0,0,0,0
systems_software-m5272c3-Knüppel2017,1336,1318,877,0,0,0,0,0,0,0,0
systems_software-mac7100evb-Berger2013,1235,1234,3770,0,0,0,0,0,0,0,0
systems_software-mac7100evb-Knüppel2017,1247,1229,867,0,0,0,0,0,0,0,0
systems_software-mace1-Berger2013,1235,1234,3770,0,0,0,0,0,0,0,0
systems_software-mace1-Knüppel2017,1247,1229,867,0,0,0,0,0,0,0,0
systems_software-malta_mips32_4kc-Berger2013,1233,1232,3213,0,0,0,0,0,0,0,0
systems_software-malta_mips32_4kc-Knüppel2017,1245,1227,865,0,0,0,0,0,0,0,0
systems_software-malta_mips64_5kc-Berger2013,1233,1232,3212,0,0,0,0,0,0,0,0
systems_software-malta_mips64_5kc-Knüppel2017,1245,1227,865,0,0,0,0,0,0,0,0
systems_software-mb93091-Berger2013,1251,1250,3131,0,0,0,0,0,0,0,0
systems_software-mb93091-Knüppel2017,1263,1245,876,0,0,0,0,0,0,0,0
systems_software-mb93093-Berger2013,1231,1230,3083,0,0,0,0,0,0,0,0
systems_software-mb93093-Knüppel2017,1243,1225,859,0,0,0,0,0,0,0,0
systems_software-mbx-Berger2013,1296,1295,3218,0,0,0,0,0,0,0,0
systems_software-mbx-Knüppel2017,1308,1290,889,0,0,0,0,0,0,0,0
systems_software-mcb2100-Berger2013,1250,1249,3824,0,0,0,0,0,0,0,0
systems_software-mcb2100-Knüppel2017,1262,1244,882,0,0,0,0,0,0,0,0
systems_software-moab-Berger2013,1278,1277,3249,0,0,0,0,0,0,0,0
systems_software-moab-Knüppel2017,1291,1271,917,0,0,0,0,0,0,0,0
systems_software-mpc50-Berger2013,1214,1213,3728,0,0,0,0,0,0,0,0
systems_software-mpc50-Knüppel2017,1226,1208,863,0,0,0,0,0,0,0,0
systems_software-nano-Berger2013,1266,1265,3870,0,0,0,0,0,0,0,0
systems_software-nano-Knüppel2017,1278,1260,911,0,0,0,0,0,0,0,0
systems_software-npwr-Berger2013,1259,1258,3822,0,0,0,0,0,0,0,0
systems_software-npwr-Knüppel2017,1271,1253,898,0,0,0,0,0,0,0,0
systems_software-ocelot-Berger2013,1267,1266,3141,0,0,0,0,0,0,0,0
systems_software-ocelot-Knüppel2017,1279,1261,872,0,0,0,0,0,0,0,0
systems_software-olpce2294-Berger2013,1275,1274,3881,0,0,0,0,0,0,0,0
systems_software-olpce2294-Knüppel2017,1287,1269,904,0,0,0,0,0,0,0,0
systems_software-olpch2294-Berger2013,1262,1261,3851,0,0,0,0,0,0,0,0
systems_software-olpch2294-Knüppel2017,1274,1256,890,0,0,0,0,0,0,0,0
systems_software-olpcl2294-Berger2013,1274,1273,3878,0,0,0,0,0,0,0,0
systems_software-olpcl2294-Knüppel2017,1286,1268,902,0,0,0,0,0,0,0,0
systems_software-p2106-Berger2013,1250,1249,3824,0,0,0,0,0,0,0,0
systems_software-p2106-Knüppel2017,1262,1244,882,0,0,0,0,0,0,0,0
systems_software-pati-Berger2013,1249,1248,3266,0,0,0,0,0,0,0,0
systems_software-pati-Knüppel2017,1261,1242,866,0,0,0,0,0,0,0,0
systems_software-pc_i82544-Berger2013,1260,1259,3179,0,0,0,0,0,0,0,0
systems_software-pc_i82544-Knüppel2017,1272,1253,885,0,0,0,0,0,0,0,0
systems_software-pc_i82559-Berger2013,1260,1259,3179,0,0,0,0,0,0,0,0
systems_software-pc_i82559-Knüppel2017,1272,1253,885,0,0,0,0,0,0,0,0
systems_software-pc_rltk8139-Berger2013,1258,1257,3179,0,0,0,0,0,0,0,0
systems_software-pc_rltk8139-Knüppel2017,1270,1251,886,0,0,0,0,0,0,0,0
systems_software-pc_usb_d12-Berger2013,1282,1281,3231,0,0,0,0,0,0,0,0
systems_software-pc_usb_d12-Knüppel2017,1294,1275,910,0,0,0,0,0,0,0,0
systems_software-pc_vmWare-Berger2013,1256,1255,3174,0,0,0,0,0,0,0,0
systems_software-pc_vmWare-Knüppel2017,1268,1249,884,0,0,0,0,0,0,0,0
systems_software-phycore-Berger2013,1275,1274,3852,0,0,0,0,0,0,0,0
systems_software-phycore-Knüppel2017,1287,1269,892,0,0,0,0,0,0,0,0
systems_software-phycore229x-Berger2013,1361,1360,4026,0,0,0,0,0,0,0,0
systems_software-phycore229x-Knüppel2017,1373,1355,932,0,0,0,0,0,0,0,0
systems_software-picasso-Berger2013,1249,1248,3808,0,0,0,0,0,0,0,0
systems_software-picasso-Knüppel2017,1261,1243,899,0,0,0,0,0,0,0,0
systems_software-pid-Berger2013,1230,1229,3778,0,0,0,0,0,0,0,0
systems_software-pid-Knüppel2017,1242,1224,891,0,0,0,0,0,0,0,0
systems_software-prpmc1100-Berger2013,1224,1223,3754,0,0,0,0,0,0,0,0
systems_software-prpmc1100-Knüppel2017,1236,1218,875,0,0,0,0,0,0,0,0
systems_software-psim-Berger2013,1182,1181,2995,0,0,0,0,0,0,0,0
systems_software-psim-Knüppel2017,1194,1176,826,0,0,0,0,0,0,0,0
systems_software-rattler-Berger2013,1312,1311,3245,0,0,0,0,0,0,0,0
systems_software-rattler-Knüppel2017,1324,1306,894,0,0,0,0,0,0,0,0
systems_software-ref4955-Berger2013,1219,1218,3099,0,0,0,0,0,0,0,0
systems_software-ref4955-Knüppel2017,1231,1212,862,0,0,0,0,0,0,0,0
systems_software-refidt334-Berger2013,1264,1263,3140,0,0,0,0,0,0,0,0
systems_software-refidt334-Knüppel2017,1276,1258,870,0,0,0,0,0,0,0,0
systems_software-sa1100mm-Berger2013,1223,1222,3760,0,0,0,0,0,0,0,0
systems_software-sa1100mm-Knüppel2017,1235,1217,878,0,0,0,0,0,0,0,0
systems_software-sam7ex256-Berger2013,1333,1332,3989,0,0,0,0,0,0,0,0
systems_software-sam7ex256-Knüppel2017,1345,1327,935,0,0,0,0,0,0,0,0
systems_software-se7751-Berger2013,1296,1295,3254,0,0,0,0,0,0,0,0
systems_software-se7751-Knüppel2017,1309,1289,883,0,0,0,0,0,0,0,0
systems_software-se77x9-Berger2013,1320,1319,49937,0,0,0,0,0,0,0,0
systems_software-se77x9-Knüppel2017,1333,1310,911,0,0,0,0,0,0,0,0
systems_software-sh4_202_md-Berger2013,1259,1258,3196,0,0,0,0,0,0,0,0
systems_software-sh4_202_md-Knüppel2017,1272,1252,885,0,0,0,0,0,0,0,0
systems_software-sh7708-Berger2013,1254,1253,49851,0,0,0,0,0,0,0,0
systems_software-sh7708-Knüppel2017,1267,1243,876,0,0,0,0,0,0,0,0
systems_software-skmb91302-Berger2013,1218,1217,3052,0,0,0,0,0,0,0,0
systems_software-skmb91302-Knüppel2017,1230,1212,840,0,0,0,0,0,0,0,0
systems_software-sleb-Berger2013,1189,1188,3009,0,0,0,0,0,0,0,0
systems_software-sleb-Knüppel2017,1201,1183,827,0,0,0,0,0,0,0,0
systems_software-smdk2410-Berger2013,1266,1265,50468,0,0,0,0,0,0,0,0
systems_software-smdk2410-Knüppel2017,1279,1256,884,0,0,0,0,0,0,0,0
systems_software-snds-Berger2013,1219,1218,3748,0,0,0,0,0,0,0,0
systems_software-snds-Knüppel2017,1231,1213,872,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-26_18-38-56,114,113,192,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-26_23-03-00,114,113,193,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-26_23-04-41,114,113,198,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-26_23-05-18,114,113,199,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-29_16-17-30,114,113,200,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-29_16-29-46,114,113,198,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-29_17-08-49,114,113,195,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-29_18-57-25,101,100,186,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-30_14-20-41,101,100,186,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-30_14-59-31,101,100,186,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-30_17-33-39,99,98,177,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-06-30_18-40-26,100,99,179,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-02_11-02-35,104,103,183,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-02_14-40-09,103,102,182,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-02_18-39-42,106,105,194,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-06_11-47-21,110,109,202,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-06_15-16-16,111,110,203,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-06_17-48-29,114,113,208,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-06_18-41-52,114,113,214,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-07-07_18-42-03,114,113,216,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-19_17-43-58,225,224,700,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-19_18-14-01,225,224,703,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-21_13-54-55,226,225,704,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-21_15-12-03,227,226,707,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-21_18-50-17,227,226,709,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-24_10-34-05,228,227,715,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-24_15-13-45,230,229,721,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-24_16-11-34,230,229,725,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-25_09-35-03,230,229,722,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-26_16-01-27,235,234,729,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-08-26_17-28-56,245,244,739,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-02_13-57-24,246,245,739,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-02_17-37-27,247,246,742,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-03_13-35-00,249,248,745,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-03_17-20-02,250,249,746,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-09_18-04-01,250,249,754,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-10_16-45-56,251,250,757,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-11_12-00-21,251,250,757,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-11_12-22-47,251,250,762,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-14_11-45-27,259,258,794,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-14_19-08-31,264,263,814,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-16_12-28-33,265,264,819,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-16_13-53-00,268,267,833,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-17_11-23-35,272,271,847,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-24_21-52-21,273,272,853,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-25_09-02-06,274,273,854,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-25_09-22-21,277,276,861,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-28_17-02-04,278,277,860,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-09-30_20-58-45,280,279,886,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-05_16-26-18,280,279,886,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-05_16-40-53,281,280,890,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-05_17-35-00,282,281,893,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-05_18-01-56,283,282,894,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-08_18-29-01,284,283,897,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-13_15-57-54,292,291,922,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-14_15-02-52,293,292,925,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-16_18-21-30,295,294,929,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-20_17-46-20,294,293,926,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-28_13-57-25,294,293,932,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-29_11-22-17,294,293,939,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-10-30_18-14-23,295,294,944,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-03_18-43-35,297,296,961,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-04_13-35-55,298,297,964,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-04_18-14-40,300,299,967,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-05_17-26-37,301,300,969,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-06_15-00-32,300,299,965,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-06_15-06-34,302,301,971,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-06_15-06-40,303,302,973,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-10_18-45-06,304,303,976,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-17_11-53-12,306,305,985,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-18_16-36-18,306,305,985,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-18_16-37-15,308,307,991,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-18_16-37-18,309,308,995,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-23_14-58-51,310,309,998,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-23_15-29-58,311,310,1004,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-25_17-57-13,313,312,1011,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-11-27_14-29-46,313,312,1016,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-12-01_13-54-06,319,318,1042,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-12-10_16-11-17,320,319,1048,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-12-10_18-26-08,322,321,1064,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-12-17_17-14-39,324,323,1071,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-12-28_13-48-28,326,325,1076,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2015-12-29_18-23-15,331,330,1092,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-01-13_16-07-39,332,331,1093,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-01-20_14-15-01,332,331,1089,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-01-21_11-24-25,334,333,1096,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-01-25_16-16-52,335,334,1105,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-01-29_14-02-27,340,339,1110,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-03_09-59-17,342,341,1117,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-03_11-32-49,343,342,1122,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-03_11-33-53,343,342,1124,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-12_17-39-52,347,346,1129,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-12_18-59-37,347,346,1132,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-17_15-42-32,348,347,1134,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-17_16-43-25,351,350,1143,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-19_19-05-41,351,350,1147,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-23_14-28-02,352,351,1150,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-02-23_15-54-03,355,354,1171,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-01_10-32-30,356,355,1175,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-07_18-19-52,356,355,1181,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-08_14-08-57,361,360,1193,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-12_12-42-43,362,361,1206,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-16_09-14-47,365,364,1209,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-24_11-34-06,366,365,1210,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-28_15-54-39,382,381,1274,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-30_14-31-18,384,383,1284,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-03-31_18-28-39,385,384,1290,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-01_16-25-58,385,384,1286,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-04_17-06-14,385,384,1281,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-07_13-31-03,388,387,1528,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-08_16-08-18,390,389,1530,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-13_17-22-19,392,391,1542,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-19_18-34-18,393,392,1549,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-25_12-06-04,394,393,1550,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-26_15-48-10,395,394,1556,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-26_18-40-41,396,395,1559,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-04-26_19-24-05,397,396,1565,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-03_17-52-25,399,398,1569,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-03_18-52-10,401,400,1574,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-03_18-52-16,401,400,1570,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-04_14-10-08,402,401,1576,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-05_17-19-28,408,407,1602,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-05_23-28-36,410,409,1614,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-06_11-38-59,410,409,1614,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-09_16-14-40,410,409,1616,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-09_16-15-26,410,409,1616,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-10_15-10-10,410,409,1617,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-10_16-53-29,414,413,1622,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-11_18-21-25,424,423,1655,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-13_09-54-58,425,424,1657,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-18_13-36-31,426,425,1658,0,0,0,0,0,0,0,0
systems_software-soletta-Pett2023-2016-05-23_14-22-27,430,429,1678,0,0,0,0,0,0,0,0
systems_software-sparclite_sim-Berger2013,1169,1168,2972,0,0,0,0,0,0,0,0
systems_software-sparclite_sim-Knüppel2017,1181,1163,816,0,0,0,0,0,0,0,0
systems_software-sparc_erc32-Berger2013,1169,1168,2972,0,0,0,0,0,0,0,0
systems_software-sparc_erc32-Knüppel2017,1181,1163,816,0,0,0,0,0,0,0,0
systems_software-sparc_leon-Berger2013,1169,1168,2972,0,0,0,0,0,0,0,0
systems_software-sparc_leon-Knüppel2017,1181,1163,816,0,0,0,0,0,0,0,0
systems_software-stb-Berger2013,1253,1252,3146,0,0,0,0,0,0,0,0
systems_software-stb-Knüppel2017,1265,1247,860,0,0,0,0,0,0,0,0
systems_software-stdeval1-Berger2013,1191,1190,3049,0,0,0,0,0,0,0,0
systems_software-stdeval1-Knüppel2017,1203,1185,844,0,0,0,0,0,0,0,0
systems_software-stm3210e_eval-Berger2013,1270,1269,3200,0,0,0,0,0,0,0,0
systems_software-stm3210e_eval-Knüppel2017,1283,1262,873,0,0,0,0,0,0,0,0
systems_software-ToyBox-Berger2013,545,544,1020,0,0,0,0,0,0,0,0
systems_software-ToyBox-Oh2020-0_7_5,317,316,108,0,0,0,0,0,0,0,0
systems_software-ts1000-Berger2013,1298,1297,3218,0,0,0,0,0,0,0,0
systems_software-ts1000-Knüppel2017,1310,1292,886,0,0,0,0,0,0,0,0
systems_software-ts6-Berger2013,1241,1240,3235,0,0,0,0,0,0,0,0
systems_software-ts6-Knüppel2017,1253,1235,865,0,0,0,0,0,0,0,0
systems_software-tx39_sim-Berger2013,1180,1179,2988,0,0,0,0,0,0,0,0
systems_software-tx39_sim-Knüppel2017,1192,1174,822,0,0,0,0,0,0,0,0
systems_software-ubuntu-Mendonca2009-1204,267,181,84,0,0,0,0,0,0,0,0
systems_software-ubuntu-Mendonca2009-14.10,263,181,72,0,0,0,0,0,0,0,0
systems_software-uClibc-Knüppel2017,313,214,56,0,0,0,0,0,0,0,0
systems_software-uClibc-Oh2020-09.33.2,5475,5474,20361,0,0,0,0,0,0,0,0
systems_software-uClibc-Oh2020-ng_1_0_29,270,269,1403,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-06-05_13-46-47,229,228,1699,0,0,0,0,0,0,0,0
